establecimiento_id;establecimiento_nombre_comercial;establecimiento_modalidad;establecimiento_tipologia;establecimiento_clasificacion;direccion;direccion_isla_nombre;direccion_provincia_nombre;direcion_municipio_nombre;direccion_localidad_nombre;direccion_codigo_postal;unidades_explotacion;plazas;longitud;latitud
H-35-3-0000079;La Isla Y El Mar;Hotelera;Hotel;Cinco Estrellas;Reina Sofia, 23;Lanzarote;Palmas (Las);Tias;Puerto Del Carmen;35510;81;169;-13.673875;28.924505
H-35-3-0000080;Lanzarote Aequora Suites;Hotelera;Hotel;Cuatro Estrellas;Venus, 1;Lanzarote;Palmas (Las);Tias;Puerto Del Carmen;35510;398;926;-13.629561;28.932514
H-35-3-0000081;Barcelo Teguise Beach;Hotelera;Hotel;Cuatro Estrellas;_U;Lanzarote;Palmas (Las);Teguise;Costa Teguise;35508;305;611;-13.489085;28.995522
H-35-3-0000082;H10 Rubicon Palace;Hotelera;Hotel;Cinco Estrellas;Parcela 100 Urb. Montaña Roja;Lanzarote;Palmas (Las);Yaiza;Playa Blanca;35570;584;1168;-13.857256;28.863041
H-35-3-0000083;Palacio Ico;Hotelera;Hotel Emblematico;Categoria Unica;El Rayo, 2;Lanzarote;Palmas (Las);Teguise;Teguise;35530;9;34;-13.560537;29.060635
H-35-3-0000084;Aqua Suites;Hotelera;Hotel;Cuatro Estrellas;Anzuelo, 23;Lanzarote;Palmas (Las);Tias;Puerto Del Carmen;35572;67;205;-13.654707;28.924801
H-35-3-0000085;Los Zocos Impressive Lanzarote;Hotelera;Hotel;Cuatro Estrellas;Islas Canarias, 1;Lanzarote;Palmas (Las);Teguise;Costa Teguise;35530;237;609;-13.485757;29.001906
H-35-3-0000086;Thb Lanzarote Beach;Hotelera;Hotel;Cuatro Estrellas;Janubio, 2;Lanzarote;Palmas (Las);Teguise;Costa Teguise;35530;237;609;-13.489618;28.996303
H-35-3-0000087;Casona De Yaiza, La;Hotelera;Hotel Emblematico;Categoria Unica;C/Valle De Fenauso, 11;Lanzarote;Palmas (Las);Yaiza;_U;35570;8;18;-13.762272;28.94874
H-35-3-0000088;H10 White Suites;Hotelera;Hotel;Cuatro Estrellas;Janubio, 1;Lanzarote;Palmas (Las);Yaiza;Playa Blanca;35570;195;390;-13.821749;28.865194
H-35-3-0000089;Lava Beach;Hotelera;Hotel;Cinco Estrellas;C/Marte 6;Lanzarote;Palmas (Las);Tias;Puerto Del Carmen;35572;154;308;-13.625689;28.931007
H-35-3-0000090;La Cala Suites Hotel;Hotelera;Hotel;Cinco Estrellas;La Gaveta Y La Cómoda, S/N;Lanzarote;Palmas (Las);Yaiza;Playa Blanca;35570;45;96;-13.808844;28.857641
H-35-3-0000091;Club Playa Blanca Hoteles López Hl;Hotelera;Hotel;Tres Estrellas;Sector 56, Montaña Roja,;Lanzarote;Palmas (Las);Yaiza;Playa Blanca;35570;136;476;-13.834613;28.868222
H-35-3-0000093;Labranda Alyssa Suites Hotel;Hotelera;Hotel;_U;_U;Lanzarote;Palmas (Las);Yaiza;Playa Blanca;_U;120;240;-13.847503;28.865562
H-35-3-0000094;Delmas;Hotelera;Hotel Emblematico;Categoria Unica;C/El Palmeral;Lanzarote;Palmas (Las);Haria;Haria;_U;0;0;0;0
H-35-3-0000095;Casa De Las Flores - Hotel Boutique  Lanzarote;Hotelera;Hotel Emblematico;Categoria Unica;C/De Las Flores;Lanzarote;Palmas (Las);Teguise;Teguise;35530;5;10;0;0
H-35-3-0000096;La Casa De Los Naranjos;Hotelera;Hotel Emblematico;Categoria Unica;C/Rincón De Aganada;Lanzarote;Palmas (Las);Haria;Haria;_U;0;0;0;0
H-35-3-0000097;Gloria Izaro Club;Hotelera;Hotel;Cuatro Estrellas;Calle Salinas;Lanzarote;Palmas (Las);Tias;Puerto Del Carmen;35510;106;236;0;0
H-35-3-0000098;Pocillos Playa;Hotelera;Hotel;Cuatro Estrellas;Calle Burgao;Lanzarote;Palmas (Las);Tias;Puerto Del Carmen;35510;59;154;0;0
H-35-3-0000099;Barcelo Playa Blanca;Hotelera;Hotel;Cuatro Estrellas;Parcela Ab1 De Urb. Castillo Del Aguila. Avda. Papagayo;Lanzarote;Palmas (Las);Yaiza;Playa Blanca;35580;0;0;0;0
H-35-3-0000100;Royal Marina Suites Hotel;Hotelera;Hotel;Cuatro Estrellas;Calle Barranco Del Agua. Cortijo Viejo;Lanzarote;Palmas (Las);Yaiza;Puerto Calero;_U;0;0;0;0
H-35-3-0000101;Hyde Park Lane;Hotelera;Hotel;Cuatro Estrellas;Calle Hungría;Lanzarote;Palmas (Las);Tias;Puerto Del Carmen;_U;0;0;0;0
H-35-3-0000102;Albatros Club Resort;Hotelera;Hotel;Cuatro Estrellas;Avda Jablilllo;Lanzarote;Palmas (Las);Teguise;_U;_U;0;0;0;0
H-35-3-0000103;Albatros Club Resort;Hotelera;Hotel;Cuatro Estrellas;Avda Jablilllo;Lanzarote;Palmas (Las);Teguise;_U;_U;0;0;0;0
H-38-4-0000001;Aguere;Hotelera;Hotel;Una Estrella;Carrera, 55, 55;Tenerife;Santa Cruz De Tenerife;San Cristobal De La Laguna;San Cristobal De La Laguna;38201;31;47;-16.318326;28.48946
H-38-4-0000004;Ramos;Hotelera;Pension;Dos Estrellas;Rambla De Pulido, 91, 91;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38006;20;36;-16.261035;28.467709
H-38-4-0000005;Mencey;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38001;261;507;-16.253194;28.474503
H-38-4-0000006;Urban Anaga Hotel;Hotelera;Hotel;Cuatro Estrellas;_U;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38003;50;100;-16.2493;28.465706
H-38-4-0000009;Marquesa;Hotelera;Hotel;Tres Estrellas;C/. Quintana, 11;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;91;163;-16.549057;28.417145
H-38-4-0000010;Tenerife Playa;Hotelera;Hotel;Cuatro Estrellas;Colon, 12 Avda.,;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;340;599;-16.542632;28.41884
H-38-4-0000011;Hotel Tigaiga;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;83;158;-16.549232;28.41035
H-38-4-0000012;Valle Mar;Hotelera;Hotel;Cuatro Estrellas;Avda. Colon, 4;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;161;305;-16.544269;28.418005
H-38-4-0000013;Catalonia Las Vegas;Hotelera;Hotel;Cuatro Estrellas;Colon, 2 Avda.,;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;261;495;-16.541856;28.417883
H-38-4-0000016;Monopol;Hotelera;Hotel;Tres Estrellas;Quintana, 15, 15;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;100;185;-16.548598;28.417354
H-38-4-0000017;Maga;Hotelera;Hotel;Una Estrella;Iriarte, 11-San Juan, 24,;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;24;47;-16.549584;28.415582
H-38-4-0000026;Padron;Hotelera;Pension;Una Estrella;C/. Nuñez De La Peña, 29;Tenerife;Santa Cruz De Tenerife;San Cristobal De La Laguna;San Cristobal De La Laguna;38202;20;37;-16.318669;28.487984
H-38-4-0000031;Condesa;Hotelera;Hotel;Tres Estrellas;Quintana, 11, 15;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;46;88;-16.54903;28.417166
H-38-4-0000037;Costa Jardin & Spa;Hotelera;Hotel;Cuatro Estrellas;C/. Guerrero, 14;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Durazno (El);38400;238;452;-16.539587;28.406445
H-38-4-0000041;Rochil;Hotelera;Pension;Una Estrella;Corpus Christi, 29, 29;Tenerife;Santa Cruz De Tenerife;Adeje;Adeje;38670;11;22;-16.724196;28.121391
H-38-4-0000048;Valverde;Hotelera;Pension;Una Estrella;Sabino Berthelot, 46, 46;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38002;10;15;-16.253474;28.469266
H-38-4-0000049;Casa Alta;Hotelera;Pension;Dos Estrellas;Calzada De Martianez, 9, 9;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;13;22;-16.542912;28.414268
H-38-4-0000050;Medano;Hotelera;Hotel;Tres Estrellas;Paseo Picacho, 2,;Tenerife;Santa Cruz De Tenerife;Granadilla De Abona;Medano (El);38612;91;162;-16.537985;28.043889
H-38-4-0000055;Marte;Hotelera;Hotel;Tres Estrellas;C/. Dr. Ingram, 20;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;95;170;-16.552307;28.415153
H-38-4-0000057;Neptuno;Hotelera;Hotel;Tres Estrellas;Ctra. General Bajamar-Punta Hidalgo, 163;Tenerife;Santa Cruz De Tenerife;San Cristobal De La Laguna;Bajamar;38200;104;197;-16.337721;28.555705
H-38-4-0000058;Arosa;Hotelera;Pension;Dos Estrellas;Iriarte, 21, 21;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;24;41;-16.548174;28.415827
H-38-4-0000059;Refugio Dilani;Hotelera;Pension;Dos Estrellas;Blanco, 29, 29;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;9;18;-16.550573;28.413697
H-38-4-0000060;Delfin Bajamar;Hotelera;Hotel;Tres Estrellas;Avda. Del Sol, 39;Tenerife;Santa Cruz De Tenerife;San Cristobal De La Laguna;Bajamar;38250;69;125;-16.344543;28.554195
H-38-4-0000066;Padron;Hotelera;Pension;Dos Estrellas;General Mola, 114, 114;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38007;33;45;-16.26904;28.465551
H-38-4-0000071;Tanausu;Hotelera;Hotel;Tres Estrellas;Padre Anchieta, 8, 8;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38005;18;31;-16.253495;28.463842
H-38-4-0000074;Loly;Hotelera;Pension;Dos Estrellas;Salas, 4, 4;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38000;7;14;-16.55106;28.413769
H-38-4-0000076;Santiago;Hotelera;Pension;Una Estrella;Isaac De Vega, 12, 12;Tenerife;Santa Cruz De Tenerife;Granadilla De Abona;Granadilla De Abona;38600;15;23;-16.576864;28.124904
H-38-4-0000077;Tenerife Tour;Hotelera;Hotel;Tres Estrellas;Maritima,  Avda., 170, 170;Tenerife;Santa Cruz De Tenerife;Candelaria;Caletillas (Las);38520;95;180;-16.362442;28.37492
H-38-4-0000078;Bahia Principe San Felipe;Hotelera;Hotel;Cuatro Estrellas;Avda. Cristobal Colon, 22;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;293;633;-16.541498;28.416705
H-38-4-0000079;Adonis Capital;Hotelera;Hotel;Dos Estrellas;C/. Cruz Verde, 24;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38003;45;69;-16.249079;28.466718
H-38-4-0000085;Playa Sur Tenerife (Los Valos);Hotelera;Hotel;Tres Estrellas;Los Valos S/N - Playa Del Medano,;Tenerife;Santa Cruz De Tenerife;Granadilla De Abona;Medano (El);38612;76;149;-16.543098;28.041426
H-38-4-0000087;4 Dreams Hotel;Hotelera;Hotel;Tres Estrellas;C/. Agustin De Bethencourt, 14;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;62;117;-16.549292;28.416469
H-38-4-0000088;Taburiente;Hotelera;Hotel Urbano;Cuatro Estrellas;C/. Dr. Jose Navieras, 24-A;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38001;165;317;-16.253061;28.473425
H-38-4-0000089;Adonis Pelinor;Hotelera;Hotel;Dos Estrellas;_U;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38002;73;127;-16.249079;28.466718
H-38-4-0000090;Acuario;Hotelera;Hotel;Dos Estrellas;C/. Parque Las Flores, 36;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;31;58;-16.551928;28.404999
H-38-4-0000092;Dos Hermanos;Hotelera;Pension;Una Estrella;Fundador Gonzalez Gonzalez, 7 Avda.,;Tenerife;Santa Cruz De Tenerife;Granadilla De Abona;Granadilla De Abona;38600;20;31;-16.576793;28.120052
H-38-4-0000097;Principes, Los;Hotelera;Hotel;Tres Estrellas;Dr. Victor Perez, S/N. Pza.,;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;35;66;-16.550273;28.416827
H-38-4-0000098;H.A.S.-80 Tenerife;Hotelera;Hotel;Tres Estrellas;C/. Puerto Viejo, 40;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;89;169;-16.554384;28.41572
H-38-4-0000099;Rambla;Hotelera;Pension;Una Estrella;Grande, 7, 8;Tenerife;Santa Cruz De Tenerife;Adeje;Adeje;38670;9;15;-16.724397;28.12237
H-38-4-0000100;Nieves, Las;Hotelera;Hotel;Una Estrella;El Campo, 18, 18;Tenerife;Santa Cruz De Tenerife;Guia Isora;Playa De San Juan;38680;21;36;-16.780524;28.212782
H-38-4-0000101;Padilla;Hotelera;Pension;Una Estrella;General Mola, 16 3º  - 2º Izda.,;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38006;11;16;-16.250066;28.465476
H-38-4-0000102;Geranios, Los;Hotelera;Pension;Dos Estrellas;El Lomo, 14, 14;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;10;20;-16.552645;28.417102
H-38-4-0000104;Silken Saaj Maar;Hotelera;Hotel;Tres Estrellas;Paseo San Telmo, 18;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;91;174;-16.546491;28.417152
H-38-4-0000106;Gigantes, Los;Hotelera;Hotel;Cuatro Estrellas;C/. Flor De Pascua, 12,;Tenerife;Santa Cruz De Tenerife;Santiago Del Teide;Acantilados De Los Gigantes;38683;225;451;-16.841978;28.243899
H-38-4-0000107;Don Manolito;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;79;151;-16.555575;28.415742
H-38-4-0000109;Milema;Hotelera;Pension;Una Estrella;Simon Bolivar, 3, 3;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38007;16;32;-16.269757;28.464246
H-38-4-0000113;Atlantic Hills;Hotelera;Hotel;Tres Estrellas;C/. Parque Taoro, 23;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;143;271;-16.547222;28.4118
H-38-4-0000115;Dwo Nopal;Hotelera;Hotel;Tres Estrellas;San Juan, 15, 17;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;51;96;-16.549339;28.415723
H-38-4-0000118;Rosamary;Hotelera;Pension;Dos Estrellas;San Felipe, 14, 16;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;11;21;-16.552312;28.416869
H-38-4-0000120;Mova;Hotelera;Pension;Dos Estrellas;San Martin, 33, 33;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38001;21;33;-16.249174;28.472482
H-38-4-0000122;Parque San Antonio;Hotelera;Hotel;Cuatro Estrellas;Ctra. General De Las Arenas, S/N.,;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Arenas (Las);38400;210;384;-16.549255;28.40783
H-38-4-0000125;H10 Big Sur;Hotelera;Hotel;Cuatro Estrellas;Avda. Juan Carlos I, 28;Tenerife;Santa Cruz De Tenerife;Arona;Cristianos (Los);38650;167;334;-16.712705;28.049216
H-38-4-0000127;Sun Holidays;Hotelera;Hotel;Una Estrella;C/. La Peñita, 6;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;25;44;-16.553755;28.416823
H-38-4-0000128;La Niña;Hotelera;Hotel;Cuatro Estrellas;Avda. Aguilar Y Quesada, 3;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;225;450;-16.543318;28.416281
H-38-4-0000129;Angeles, Los;Hotelera;Pension;Una Estrella;C/. Juan De Vera, 37;Tenerife;Santa Cruz De Tenerife;San Cristobal De La Laguna;San Cristobal De La Laguna;38200;14;15;-16.316077;28.491562
H-38-4-0000134;Tropical;Hotelera;Hotel;Tres Estrellas;Puerto Viejo, 1,;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;43;82;-16.551267;28.416198
H-38-4-0000135;Atlantic El Tope;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;229;426;-16.543656;28.414659
H-38-4-0000136;Gijon;Hotelera;Pension;Una Estrella;Callao De Lima, 37-3.,;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38002;4;6;-16.253721;28.469845
H-38-4-0000138;Pinocho;Hotelera;Hotel;Dos Estrellas;Esquilon, 32 (Las Arenas),;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;24;46;-16.552964;28.407699
H-38-4-0000140;Hc Hotel Magec;Hotelera;Hotel;Cuatro Estrellas;C/. Cupido , 11;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;187;355;-16.552035;28.414445
H-38-4-0000142;San Borondon;Hotelera;Hotel;Cuatro Estrellas;C/. Agustin De Espinosa, 2;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;104;198;-16.555583;28.414954
H-38-4-0000143;Concordia Playa;Hotelera;Hotel;Cuatro Estrellas;Avda. Bethencourt Y Molina, 32;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;236;452;-16.542885;28.417676
H-38-4-0000144;Don Cándido;Hotelera;Hotel;Una Estrella;Portugal (San Fernando);Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38000;19;31;-16.545918;28.410362
H-38-4-0000146;Casablanca Bed And Breakfast;Hotelera;Pension;Una Estrella;C/. Viera Y Clavijo, 15;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38003;18;25;-16.253724;28.468786
H-38-4-0000147;Silene;Hotelera;Pension;Dos Estrellas;Tomas Zerolo, 9, 9;Tenerife;Santa Cruz De Tenerife;La Orotava;Orotava (La);38300;3;5;-16.524447;28.390976
H-38-4-0000151;Sol Costa Atlantis Tenerife;Hotelera;Hotel;Cuatro Estrellas;Avda. Venezuela, 15;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;286;572;-16.542278;28.417418
H-38-4-0000152;Las Águilas;Hotelera;Hotel;Cuatro Estrellas;C/. Dr. Barajas, 19;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Arenas (Las);38400;220;460;-16.545893;28.399852
H-38-4-0000153;Carel;Hotelera;Pension;Dos Estrellas;Principes De España, 22 Avda.,;Tenerife;Santa Cruz De Tenerife;Granadilla De Abona;Medano (El);38600;21;42;-16.538465;28.046673
H-38-4-0000154;Interpalace;Hotelera;Hotel;Cuatro Estrellas;C/. Aceviño (Urb. La Paz) , 21;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;250;500;-16.535583;28.415489
H-38-4-0000158;Puerto Azul;Hotelera;Hotel;Dos Estrellas;El Lomo, 24, 24;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;27;39;-16.553081;28.417157
H-38-4-0000159;Tejuma;Hotelera;Hotel;Dos Estrellas;Perez Zamora, 49, 51;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;20;38;-16.551174;28.413447
H-38-4-0000160;Tierra De Oro;Hotelera;Hotel;Cuatro Estrellas;Tierra De Oro, S/N. Urb., 39;Tenerife;Santa Cruz De Tenerife;Los Realejos;Realejo Alto (El);38410;50;99;-16.562502;28.382898
H-38-4-0000162;Gran Tinerfe;Hotelera;Hotel;Cuatro Estrellas;Avda. Rafael Puig Lluvina, 13;Tenerife;Santa Cruz De Tenerife;Adeje;Playa De Las Americas;38660;365;703;-16.731413;28.072184
H-38-4-0000165;Taoro Garden;Hotelera;Hotel;Cuatro Estrellas;C/. Dinamarca, 3;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;182;334;-16.546414;28.410976
H-38-4-0000166;Elegance Dania Park;Hotelera;Hotel;Cuatro Estrellas;C/. Cupido, 12;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;225;433;-16.547542;28.411878
H-38-4-0000168;Magec Park;Hotelera;Hotel;Tres Estrellas;C/ Pérez Zamora, S/N, 2;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;132;252;-16.552035;28.414445
H-38-4-0000169;Catalonia Punta Del Rey;Hotelera;Hotel;Cuatro Estrellas;Maritima  Avda., 165, 165;Tenerife;Santa Cruz De Tenerife;Candelaria;Caletillas (Las);38520;424;806;-16.36221;28.377305
H-38-4-0000170;Sol Puerto De La Cruz;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;183;350;-16.556932;28.414919
H-38-4-0000171;Discovering Puerto De La Cruz;Hotelera;Hotel;Tres Estrellas;C/. Valois, 28;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;108;206;-16.5461;28.414986
H-38-4-0000174;Ponderosa;Hotelera;Hotel;Tres Estrellas;Las Americas Pya.,;Tenerife;Santa Cruz De Tenerife;Adeje;Playa De Las Americas;38660;175;406;-16.728968;28.072636
H-38-4-0000175;Fergus Puerto De La Cruz;Hotelera;Hotel;Cuatro Estrellas;_U;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;300;564;-16.542038;28.414072
H-38-4-0000177;Troya;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Adeje;Playa De Las Americas;38670;354;708;-16.731832;28.06783
H-38-4-0000178;Colon Rambla;Hotelera;Hotel;Tres Estrellas;C/. Viera Y Clavijo, 49;Tenerife;Santa Cruz De Tenerife;Santa Cruz Tenerife;Santa Cruz De Tenerife;38004;49;104;-16.256978;28.471209
H-38-4-0000180;Casa Del Sol;Hotelera;Hotel;Tres Estrellas;C/. Finlandia (Urb. San Fernando) , 4;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;52;127;-16.544374;28.409559
H-38-4-0000182;Botanico;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;282;542;-16.538037;28.411553
H-38-4-0000184;Canarife Palace;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;215;416;-16.550527;28.408169
H-38-4-0000185;Be Live Tenerife;Hotelera;Hotel;Cuatro Estrellas;Avda. Blas Perez Gonzalez , 11;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;318;604;-16.543318;28.416281
H-38-4-0000191;Jardin Tropical;Hotelera;Hotel;Tres Estrellas;Gran Bretaña ,;Tenerife;Santa Cruz De Tenerife;Adeje;San Eugenio;38670;37;76;-16.733635;28.076107
H-38-4-0000192;Catalonia Oro Negro;Hotelera;Hotel;Tres Estrellas;Arquitecto Gomez Cuesta, 14, S/N;Tenerife;Santa Cruz De Tenerife;Arona;Playa De Las Americas (Arona);38660;269;538;-16.72755;28.063197
H-38-4-0000196;Bouganville Playa;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Adeje;San Eugenio;38660;481;914;-16.732448;28.074179
H-38-4-0000199;Sol Tenerife;Hotelera;Hotel;Cuatro Estrellas;Avda. Rafael Puig Lluvina, 12;Tenerife;Santa Cruz De Tenerife;Arona;Playa De Las Americas (Arona);38640;522;991;-16.731895;28.064426
H-38-4-0000200;Precise Resort Puerto De La Cruz Tenerife;Hotelera;Hotel;Cuatro Estrellas;El Burgado, 1, 1;Tenerife;Santa Cruz De Tenerife;Los Realejos;Realejo Bajo (El);38008;237;476;-16.571237;28.405758
H-38-4-0000201;Cervantes;Hotelera;Pension;Una Estrella;Rodriguez Oliva, 5, 5;Tenerife;Santa Cruz De Tenerife;San Cristobal De La Laguna;Cuesta (La);38200;13;26;-16.289169;28.469256
H-38-4-0000203;Angeles;Hotelera;Pension;Una Estrella;Mequinez, 98, 98;Tenerife;Santa Cruz De Tenerife;Puerto De La Cruz;Puerto De La Cruz;38400;9;9;-16.555103;28.416838
H-38-4-0000205;Andrea'S;Hotelera;Hotel;Dos Estrellas;Valle Menendez, Avda., S/N, 26;Tenerife;Santa Cruz De Tenerife;Arona;Cristianos (Los);38600;42;78;-16.714768;28.052568
H-38-4-0000206;Casa Blanca;Hotelera;Pension;Una Estrella;Ramon Pino, 28, 28;Tenerife;Santa Cruz De Tenerife;Arona;Cristianos (Los);38640;10;16;-16.718919;28.05221
H-38-4-0000207;Palmeras, Las;Hotelera;Hotel;Cuatro Estrellas;Avda. Rafael Puig Lluvina, 28;Tenerife;Santa Cruz De Tenerife;Arona;Playa De Las Americas (Arona);38660;519;1045;-16.732267;28.061249
H-38-4-0000209;Palmero;Hotelera;Pension;Una Estrella;Isla Bonita, 11, 11;Tenerife;Santa Cruz De Tenerife;Guia Isora;Playa De San Juan;38008;8;14;-16.815825;28.181833
H-38-4-0000210;Conquistador;Hotelera;Hotel;_U;_U;Tenerife;Santa Cruz De Tenerife;Arona;Playa De Las Americas (Arona);38660;485;922;-16.734613;28.057362
H-38-4-0000211;Hibiscos, Los;Hotelera;Hotel;Tres Estrellas;San Eugenio Urb.,;Tenerife;Santa Cruz De Tenerife;Adeje;San Eugenio;38660;296;577;-16.732194;28.075724
H-38-4-0000212;Casamaravillas;Hotelera;Pension;Una Estrella;C/. Juan Xxiii, 34;Tenerife;Santa Cruz De Tenerife;Arona;Cristianos (Los);38006;3;7;-16.719811;28.05144
H-38-4-0000213;Playa;Hotelera;Pension;Una Estrella;La Paloma, 9, 9;Tenerife;Santa Cruz De Tenerife;Arona;Cristianos (Los);38650;15;31;-16.719145;28.051313
H-38-4-0000214;Vinitos, Los;Hotelera;Pension;Una Estrella;C/. Venezuela, 4;Tenerife;Santa Cruz De Tenerife;Arona;Galletas (Las);38640;17;30;-16.654408;28.007387
H-38-4-0000215;Paloma, La;Hotelera;Pension;Una Estrella;La Paloma, 7, 5;Tenerife;Santa Cruz De Tenerife;Arona;Cristianos (Los);38006;10;20;-16.719026;28.051523
H-38-4-0000219;Panorama;Hotelera;Hotel;Tres Estrellas;C/. Gran Bretaña,;Tenerife;Santa Cruz De Tenerife;Adeje;San Eugenio;38660;174;446;-16.734081;28.076402
